,bootstrap_num,speech_type,speech_metric,embeddings,assoc,corr
976,62,CDS,LOR,Word2Vec,PROJ,"(0.16590412768052537, 7.710935926215277e-17)"
977,62,CS,LOR,Word2Vec,PROJ,"(0.19226744696519732, 3.538734266634047e-22)"
978,63,CDS,pfgw,Word2Vec,PROJ,"(0.1677601308236728, 4.7449128969627944e-17)"
979,63,CS,pfgw,Word2Vec,PROJ,"(0.21902133456761996, 3.284755211470686e-28)"
980,63,CDS,OR,Word2Vec,PROJ,"(0.15759836189929022, 3.331748906370846e-15)"
981,63,CS,OR,Word2Vec,PROJ,"(0.17482156490319672, 2.1043973145011922e-18)"
982,63,CDS,LOR,Word2Vec,PROJ,"(0.1576629372804858, 3.245722776542306e-15)"
983,63,CS,LOR,Word2Vec,PROJ,"(0.193217469697889, 3.3477216750410885e-22)"
984,64,CDS,pfgw,Word2Vec,PROJ,"(0.1936962875248126, 1.8963850487555918e-22)"
985,64,CS,pfgw,Word2Vec,PROJ,"(0.21580474255276283, 1.3553870645439209e-27)"
986,64,CDS,OR,Word2Vec,PROJ,"(0.17498737998845781, 1.4941796589151073e-18)"
987,64,CS,OR,Word2Vec,PROJ,"(0.07737905347292719, 0.00011212568292023562)"
988,64,CDS,LOR,Word2Vec,PROJ,"(0.1843634883958531, 1.8769526708584876e-20)"
989,64,CS,LOR,Word2Vec,PROJ,"(0.18284549362285457, 3.874781869934053e-20)"
990,65,CDS,pfgw,Word2Vec,PROJ,"(0.18686262750298294, 4.950250187753529e-21)"
991,65,CS,pfgw,Word2Vec,PROJ,"(0.21876117352454147, 2.1061098100004007e-28)"
992,65,CDS,OR,Word2Vec,PROJ,"(0.17163213746752343, 6.0750967953170574e-18)"
993,65,CS,OR,Word2Vec,PROJ,"(0.15949978390116487, 1.1215608763575427e-15)"
994,65,CDS,LOR,Word2Vec,PROJ,"(0.17575094190364135, 9.444340897205432e-19)"
995,65,CS,LOR,Word2Vec,PROJ,"(0.1965729115482524, 3.813936468605234e-23)"
996,66,CDS,pfgw,Word2Vec,PROJ,"(0.1859032623612519, 9.947036846677286e-21)"
997,66,CS,pfgw,Word2Vec,PROJ,"(0.20408064006477328, 9.790651922824334e-25)"
998,66,CDS,OR,Word2Vec,PROJ,"(0.2077272030405029, 1.3775253482061827e-25)"
999,66,CS,OR,Word2Vec,PROJ,"(0.12637259639179255, 2.6713831006164376e-10)"
1000,66,CDS,LOR,Word2Vec,PROJ,"(0.187596932951438, 4.3753177594369126e-21)"
1001,66,CS,LOR,Word2Vec,PROJ,"(0.17274558291856004, 4.504126918310966e-18)"
1002,67,CDS,pfgw,Word2Vec,PROJ,"(0.18893372344366055, 1.7274465942935747e-21)"
1003,67,CS,pfgw,Word2Vec,PROJ,"(0.23218533680976639, 6.642966482154011e-32)"
1004,67,CDS,OR,Word2Vec,PROJ,"(0.1731768475503642, 2.94655676461443e-18)"
1005,67,CS,OR,Word2Vec,PROJ,"(0.16687569410052416, 4.786024377562224e-17)"
1006,67,CDS,LOR,Word2Vec,PROJ,"(0.17314692526646405, 2.98657609201402e-18)"
1007,67,CS,LOR,Word2Vec,PROJ,"(0.20687011133410343, 1.573939534331185e-25)"
1008,68,CDS,pfgw,Word2Vec,PROJ,"(0.17911820903644812, 1.6621193229666555e-19)"
1009,68,CS,pfgw,Word2Vec,PROJ,"(0.2204266062542071, 6.087917783198689e-29)"
1010,68,CDS,OR,Word2Vec,PROJ,"(0.17189341953012488, 4.573923924880381e-18)"
1011,68,CS,OR,Word2Vec,PROJ,"(0.1464042362800102, 1.7904233006904372e-13)"
1012,68,CDS,LOR,Word2Vec,PROJ,"(0.16411617021968372, 1.385105907790382e-16)"
1013,68,CS,LOR,Word2Vec,PROJ,"(0.18592147940057663, 6.4342031436321944e-21)"
1014,69,CDS,pfgw,Word2Vec,PROJ,"(0.18925938943595338, 1.7043019129744242e-21)"
1015,69,CS,pfgw,Word2Vec,PROJ,"(0.21460223419028124, 2.6120018239304207e-27)"
1016,69,CDS,OR,Word2Vec,PROJ,"(0.19315378622427531, 2.445826136390516e-22)"
1017,69,CS,OR,Word2Vec,PROJ,"(0.12905853685933216, 1.0385964947082376e-10)"
1018,69,CDS,LOR,Word2Vec,PROJ,"(0.17666943162168863, 6.823603198918369e-19)"
1019,69,CS,LOR,Word2Vec,PROJ,"(0.18542496163825037, 1.1066929428981605e-20)"
1020,70,CDS,pfgw,Word2Vec,PROJ,"(0.178679978245531, 2.787590298726613e-19)"
1021,70,CS,pfgw,Word2Vec,PROJ,"(0.20872864656974832, 7.13794264291642e-26)"
1022,70,CDS,OR,Word2Vec,PROJ,"(0.21265058070210796, 8.180942107933061e-27)"
1023,70,CS,OR,Word2Vec,PROJ,"(0.12626285201343726, 2.6570308628128035e-10)"
1024,70,CDS,LOR,Word2Vec,PROJ,"(0.17443016051823357, 1.953978028762872e-18)"
1025,70,CS,LOR,Word2Vec,PROJ,"(0.1706673601180368, 1.0521244388957839e-17)"
1026,71,CDS,pfgw,Word2Vec,PROJ,"(0.17295989497939415, 3.848158149995798e-18)"
1027,71,CS,pfgw,Word2Vec,PROJ,"(0.2150788656092512, 2.1440355758681885e-27)"
1028,71,CDS,OR,Word2Vec,PROJ,"(0.18325068400563527, 3.307447858855611e-20)"
1029,71,CS,OR,Word2Vec,PROJ,"(0.18773137669072693, 3.8110396472705395e-21)"
1030,71,CDS,LOR,Word2Vec,PROJ,"(0.16147552149847788, 5.556366321886443e-16)"
1031,71,CS,LOR,Word2Vec,PROJ,"(0.18753541664162934, 4.1935675131270135e-21)"
1032,72,CDS,pfgw,Word2Vec,PROJ,"(0.19178557358385223, 4.421678608792998e-22)"
1033,72,CS,pfgw,Word2Vec,PROJ,"(0.21985616355819976, 1.1459473597668007e-28)"
1034,72,CDS,OR,Word2Vec,PROJ,"(0.18548915504024316, 9.820376096933161e-21)"
1035,72,CS,OR,Word2Vec,PROJ,"(0.08470448606572162, 2.2877357900072054e-05)"
1036,72,CDS,LOR,Word2Vec,PROJ,"(0.17831481395063287, 2.94451375903864e-19)"
1037,72,CS,LOR,Word2Vec,PROJ,"(0.17981545347620181, 1.4626137535803832e-19)"
1038,73,CDS,pfgw,Word2Vec,PROJ,"(0.1972898343742124, 5.1072977839179025e-23)"
1039,73,CS,pfgw,Word2Vec,PROJ,"(0.2252196637768379, 1.1345044267389058e-29)"
1040,73,CDS,OR,Word2Vec,PROJ,"(0.18916175249703163, 2.9404182322555218e-21)"
1041,73,CS,OR,Word2Vec,PROJ,"(0.14818292765506308, 1.488125684305487e-13)"
1042,73,CDS,LOR,Word2Vec,PROJ,"(0.18401598046431603, 3.487242230751932e-20)"
1043,73,CS,LOR,Word2Vec,PROJ,"(0.20349933621225483, 2.0440948965385467e-24)"
1044,74,CDS,pfgw,Word2Vec,PROJ,"(0.18975644852757273, 9.034986385003038e-22)"
1045,74,CS,pfgw,Word2Vec,PROJ,"(0.22524722933523456, 3.1689672514142845e-30)"
1046,74,CDS,OR,Word2Vec,PROJ,"(0.17382887749946463, 1.793377143968872e-18)"
1047,74,CS,OR,Word2Vec,PROJ,"(0.14681013094138226, 1.4669871092838416e-13)"
1048,74,CDS,LOR,Word2Vec,PROJ,"(0.1736765442783733, 1.9220208360296876e-18)"
1049,74,CS,LOR,Word2Vec,PROJ,"(0.18852348607738267, 1.6673403488460688e-21)"
1050,75,CDS,pfgw,Word2Vec,PROJ,"(0.18347709881208588, 3.470053009505588e-20)"
1051,75,CS,pfgw,Word2Vec,PROJ,"(0.20808145673552392, 1.270532761277579e-25)"
1052,75,CDS,OR,Word2Vec,PROJ,"(0.19132803182826386, 7.658727691505326e-22)"
1053,75,CS,OR,Word2Vec,PROJ,"(0.15354269083330263, 1.5670907029776058e-14)"
1054,75,CDS,LOR,Word2Vec,PROJ,"(0.1786556269860701, 3.3222288294295856e-19)"
1055,75,CS,LOR,Word2Vec,PROJ,"(0.19559330539468978, 8.988953870815165e-23)"
1056,76,CDS,pfgw,Word2Vec,PROJ,"(0.19006555912133552, 1.0821188660657572e-21)"
1057,76,CS,pfgw,Word2Vec,PROJ,"(0.2176092849609208, 4.397359953292801e-28)"
1058,76,CDS,OR,Word2Vec,PROJ,"(0.17491839745059937, 1.4476856794759426e-18)"
1059,76,CS,OR,Word2Vec,PROJ,"(0.1742046479400557, 2.0013315972654837e-18)"
1060,76,CDS,LOR,Word2Vec,PROJ,"(0.17839811186620375, 2.927062498135443e-19)"
1061,76,CS,LOR,Word2Vec,PROJ,"(0.18731939846910228, 4.18092443466863e-21)"
1062,77,CDS,pfgw,Word2Vec,PROJ,"(0.20542246367352554, 6.070403945554639e-25)"
1063,77,CS,pfgw,Word2Vec,PROJ,"(0.21856458123489125, 4.264752610930306e-28)"
1064,77,CDS,OR,Word2Vec,PROJ,"(0.19678995917266062, 5.50477759229119e-23)"
1065,77,CS,OR,Word2Vec,PROJ,"(0.11725930936857909, 5.068576591868884e-09)"
1066,77,CDS,LOR,Word2Vec,PROJ,"(0.19887694339275092, 1.8866306981897297e-23)"
1067,77,CS,LOR,Word2Vec,PROJ,"(0.19406880227788786, 2.184226444896783e-22)"
1068,78,CDS,pfgw,Word2Vec,PROJ,"(0.1863439690246207, 6.968348677385836e-21)"
1069,78,CS,pfgw,Word2Vec,PROJ,"(0.2032814706579206, 1.2627501209448046e-24)"
1070,78,CDS,OR,Word2Vec,PROJ,"(0.15445650085358598, 9.299454279169439e-15)"
1071,78,CS,OR,Word2Vec,PROJ,"(0.13964919794878725, 2.5983272055132156e-12)"
1072,78,CDS,LOR,Word2Vec,PROJ,"(0.17883953013034037, 2.463963847633205e-19)"
1073,78,CS,LOR,Word2Vec,PROJ,"(0.17330090558487685, 3.104269382726111e-18)"
1074,79,CDS,pfgw,Word2Vec,PROJ,"(0.18733414528356218, 5.249342216778528e-21)"
1075,79,CS,pfgw,Word2Vec,PROJ,"(0.20751409746267327, 1.6529168300639928e-25)"
1076,79,CDS,OR,Word2Vec,PROJ,"(0.16629878170052625, 7.936952637304953e-17)"
1077,79,CS,OR,Word2Vec,PROJ,"(0.17338751407416203, 3.538996145085073e-18)"
1078,79,CDS,LOR,Word2Vec,PROJ,"(0.17484456505372847, 1.8365599966681194e-18)"
1079,79,CS,LOR,Word2Vec,PROJ,"(0.20195905619822935, 3.2085634521762377e-24)"
1080,80,CDS,pfgw,Word2Vec,PROJ,"(0.1806010902321174, 1.1962918066179052e-19)"
1081,80,CS,pfgw,Word2Vec,PROJ,"(0.20165091992613068, 3.397539407003003e-24)"
1082,80,CDS,OR,Word2Vec,PROJ,"(0.19544964341569834, 8.425501793971697e-23)"
1083,80,CS,OR,Word2Vec,PROJ,"(0.12013940158523964, 1.9102677616028918e-09)"
1084,80,CDS,LOR,Word2Vec,PROJ,"(0.16883602607389547, 2.460597369984693e-17)"
1085,80,CS,LOR,Word2Vec,PROJ,"(0.17679051455407052, 6.994843977750085e-19)"
1086,81,CDS,pfgw,Word2Vec,PROJ,"(0.18006695514068205, 1.4368006613092596e-19)"
1087,81,CS,pfgw,Word2Vec,PROJ,"(0.19633271853775514, 4.9586369453376344e-23)"
1088,81,CDS,OR,Word2Vec,PROJ,"(0.1714070748790889, 7.465806581704182e-18)"
1089,81,CS,OR,Word2Vec,PROJ,"(0.13651786429812526, 8.102103908614074e-12)"
1090,81,CDS,LOR,Word2Vec,PROJ,"(0.16839748547554448, 2.8107270853788134e-17)"
1091,81,CS,LOR,Word2Vec,PROJ,"(0.1761781747545253, 8.683702268734392e-19)"
1092,82,CDS,pfgw,Word2Vec,PROJ,"(0.21032346058156637, 2.0175081992521593e-26)"
1093,82,CS,pfgw,Word2Vec,PROJ,"(0.202147934586612, 1.7158908687374814e-24)"
1094,82,CDS,OR,Word2Vec,PROJ,"(0.18647011907664623, 5.102096738043443e-21)"
1095,82,CS,OR,Word2Vec,PROJ,"(0.16159961684663754, 4.1430273724927017e-16)"
1096,82,CDS,LOR,Word2Vec,PROJ,"(0.193126327912108, 1.8592729387688671e-22)"
1097,82,CS,LOR,Word2Vec,PROJ,"(0.17403232733306345, 1.7948374799134455e-18)"
1098,83,CDS,pfgw,Word2Vec,PROJ,"(0.1952261895850097, 7.757873918811846e-23)"
1099,83,CS,pfgw,Word2Vec,PROJ,"(0.21943451626097224, 1.4630353637875604e-28)"
1100,83,CDS,OR,Word2Vec,PROJ,"(0.1870619543696849, 4.572997899827619e-21)"
1101,83,CS,OR,Word2Vec,PROJ,"(0.15817328601705488, 1.9627255880240196e-15)"
1102,83,CDS,LOR,Word2Vec,PROJ,"(0.17973565636175187, 1.5182932618743334e-19)"
1103,83,CS,LOR,Word2Vec,PROJ,"(0.1836554085862788, 2.3736390543147995e-20)"
1104,84,CDS,pfgw,Word2Vec,PROJ,"(0.18810972973743226, 2.6886443593915007e-21)"
1105,84,CS,pfgw,Word2Vec,PROJ,"(0.20604801845405424, 2.568749524202978e-25)"
1106,84,CDS,OR,Word2Vec,PROJ,"(0.1998210467586437, 7.066040825413152e-24)"
1107,84,CS,OR,Word2Vec,PROJ,"(0.12711697811902498, 1.8792897012980677e-10)"
1108,84,CDS,LOR,Word2Vec,PROJ,"(0.182655383481437, 3.7610063476731153e-20)"
1109,84,CS,LOR,Word2Vec,PROJ,"(0.17884248500895786, 2.266299353970449e-19)"
1110,85,CDS,pfgw,Word2Vec,PROJ,"(0.1827011641456129, 4.521927511626431e-20)"
1111,85,CS,pfgw,Word2Vec,PROJ,"(0.2059277130980129, 3.5638640191500496e-25)"
1112,85,CDS,OR,Word2Vec,PROJ,"(0.17859365709424935, 3.0982375737096756e-19)"
1113,85,CS,OR,Word2Vec,PROJ,"(0.12943437192395438, 9.647566190956304e-11)"
1114,85,CDS,LOR,Word2Vec,PROJ,"(0.17703691641534056, 6.348935898991734e-19)"
1115,85,CS,LOR,Word2Vec,PROJ,"(0.17614115234088806, 9.565423165510289e-19)"
1116,86,CDS,pfgw,Word2Vec,PROJ,"(0.18090148867253358, 1.1303298271082962e-19)"
1117,86,CS,pfgw,Word2Vec,PROJ,"(0.2106958509993565, 2.908152977729028e-26)"
1118,86,CDS,OR,Word2Vec,PROJ,"(0.22835066335384768, 1.1228475357444435e-30)"
1119,86,CS,OR,Word2Vec,PROJ,"(0.14712402470112546, 1.8370171558440254e-13)"
1120,86,CDS,LOR,Word2Vec,PROJ,"(0.17798867678914668, 4.373662176158511e-19)"
1121,86,CS,LOR,Word2Vec,PROJ,"(0.18521377564509295, 1.4619166448490857e-20)"
1122,87,CDS,pfgw,Word2Vec,PROJ,"(0.21011914304194274, 2.773678782868031e-26)"
1123,87,CS,pfgw,Word2Vec,PROJ,"(0.22591372501720589, 3.155704360415824e-30)"
1124,87,CDS,OR,Word2Vec,PROJ,"(0.14390485513980777, 5.175401256968811e-13)"
1125,87,CS,OR,Word2Vec,PROJ,"(0.18536208204593324, 1.0259826386891466e-20)"
1126,87,CDS,LOR,Word2Vec,PROJ,"(0.20000600001485647, 6.4135715411052406e-24)"
1127,87,CS,LOR,Word2Vec,PROJ,"(0.21371749740035845, 3.7300321891506136e-27)"
1128,88,CDS,pfgw,Word2Vec,PROJ,"(0.17643337517556157, 6.907343082852579e-19)"
1129,88,CS,pfgw,Word2Vec,PROJ,"(0.2171093851626893, 5.441794994913947e-28)"
1130,88,CDS,OR,Word2Vec,PROJ,"(0.18242641894877332, 4.194007005833157e-20)"
1131,88,CS,OR,Word2Vec,PROJ,"(0.1480641152548963, 1.0728752277401044e-13)"
1132,88,CDS,LOR,Word2Vec,PROJ,"(0.1709728206698565, 8.14911835373387e-18)"
1133,88,CS,LOR,Word2Vec,PROJ,"(0.19744088464878962, 2.4375967598467597e-23)"
1134,89,CDS,pfgw,Word2Vec,PROJ,"(0.2062255001594128, 2.3852019237935057e-25)"
1135,89,CS,pfgw,Word2Vec,PROJ,"(0.24335899034963013, 6.195376575872041e-35)"
1136,89,CDS,OR,Word2Vec,PROJ,"(0.19720093526433535, 2.8151140221045337e-23)"
1137,89,CS,OR,Word2Vec,PROJ,"(0.18864303138418348, 2.1064838469462994e-21)"
1138,89,CDS,LOR,Word2Vec,PROJ,"(0.19513968740277887, 8.108117524750126e-23)"
1139,89,CS,LOR,Word2Vec,PROJ,"(0.21985985173429257, 1.1434988063671572e-28)"
1140,90,CDS,pfgw,Word2Vec,PROJ,"(0.18825129823709386, 4.748503898706632e-21)"
1141,90,CS,pfgw,Word2Vec,PROJ,"(0.2148553601346839, 4.5193978568631005e-27)"
1142,90,CDS,OR,Word2Vec,PROJ,"(0.17676070755020284, 1.0427964519067592e-18)"
1143,90,CS,OR,Word2Vec,PROJ,"(0.14608170727677366, 3.354524709140782e-13)"
1144,90,CDS,LOR,Word2Vec,PROJ,"(0.16981475158668047, 2.2872452420314175e-17)"
1145,90,CS,LOR,Word2Vec,PROJ,"(0.19073788399308056, 1.410779251542513e-21)"
1146,91,CDS,pfgw,Word2Vec,PROJ,"(0.19337664083612233, 2.754036954205598e-22)"
1147,91,CS,pfgw,Word2Vec,PROJ,"(0.22096828386790499, 9.216005989460114e-29)"
1148,91,CDS,OR,Word2Vec,PROJ,"(0.1933247781941964, 2.826678880793845e-22)"
1149,91,CS,OR,Word2Vec,PROJ,"(0.16810488924734815, 3.746642637746989e-17)"
1150,91,CDS,LOR,Word2Vec,PROJ,"(0.18690832377823013, 6.690780209028412e-21)"
1151,91,CS,LOR,Word2Vec,PROJ,"(0.19414043011148363, 1.8753513736345315e-22)"
1152,92,CDS,pfgw,Word2Vec,PROJ,"(0.16757776246134504, 4.775907480452522e-17)"
1153,92,CS,pfgw,Word2Vec,PROJ,"(0.20878994913818227, 8.839458447378332e-26)"
1154,92,CDS,OR,Word2Vec,PROJ,"(0.19275449353958907, 3.8344405303296467e-22)"
1155,92,CS,OR,Word2Vec,PROJ,"(0.0879899811953515, 1.1665928285834246e-05)"
1156,92,CDS,LOR,Word2Vec,PROJ,"(0.16841911173716306, 3.316835414755289e-17)"
1157,92,CS,LOR,Word2Vec,PROJ,"(0.19350226594848827, 2.6359759992814715e-22)"
1158,93,CDS,pfgw,Word2Vec,PROJ,"(0.188387092557298, 2.867976778040055e-21)"
1159,93,CS,pfgw,Word2Vec,PROJ,"(0.22588460583619174, 4.2923573105733605e-30)"
1160,93,CDS,OR,Word2Vec,PROJ,"(0.17943589982927216, 2.0613910899667398e-19)"
1161,93,CS,OR,Word2Vec,PROJ,"(0.14465744266283947, 4.3972914511350187e-13)"
1162,93,CDS,LOR,Word2Vec,PROJ,"(0.17747226810291544, 5.114641759862752e-19)"
1163,93,CS,LOR,Word2Vec,PROJ,"(0.19496778297857784, 1.076497936912949e-22)"
1164,94,CDS,pfgw,Word2Vec,PROJ,"(0.19752644784617035, 3.702462904963071e-23)"
1165,94,CS,pfgw,Word2Vec,PROJ,"(0.21857088008309014, 4.145868120039719e-28)"
1166,94,CDS,OR,Word2Vec,PROJ,"(0.17389152557122525, 3.146952502652356e-18)"
1167,94,CS,OR,Word2Vec,PROJ,"(0.15052897169730164, 5.403662503257221e-14)"
1168,94,CDS,LOR,Word2Vec,PROJ,"(0.1819554329210117, 7.760745013512093e-20)"
1169,94,CS,LOR,Word2Vec,PROJ,"(0.1964097422282164, 6.550520905189578e-23)"
1170,95,CDS,pfgw,Word2Vec,PROJ,"(0.1870169507823666, 3.442471491008828e-21)"
1171,95,CS,pfgw,Word2Vec,PROJ,"(0.21352861117952002, 2.8467179953089814e-27)"
1172,95,CDS,OR,Word2Vec,PROJ,"(0.1890713483859363, 1.2474441364223096e-21)"
1173,95,CS,OR,Word2Vec,PROJ,"(0.13142397092541133, 3.85007612187685e-11)"
1174,95,CDS,LOR,Word2Vec,PROJ,"(0.17759134193218457, 3.1248392872352214e-19)"
1175,95,CS,LOR,Word2Vec,PROJ,"(0.1848115798449053, 1.0103823326861453e-20)"
1176,96,CDS,pfgw,Word2Vec,PROJ,"(0.18868125693219825, 2.2243857292794366e-21)"
1177,96,CS,pfgw,Word2Vec,PROJ,"(0.22119833702218694, 5.806398093078312e-29)"
1178,96,CDS,OR,Word2Vec,PROJ,"(0.18252786057686338, 4.3539680946603835e-20)"
1179,96,CS,OR,Word2Vec,PROJ,"(0.13682309841865076, 7.13529969398293e-12)"
1180,96,CDS,LOR,Word2Vec,PROJ,"(0.1877301101621568, 3.5465506967363745e-21)"
1181,96,CS,LOR,Word2Vec,PROJ,"(0.19432973614493101, 1.3238127668194664e-22)"
1182,97,CDS,pfgw,Word2Vec,PROJ,"(0.19949656033547658, 8.546730108149949e-24)"
1183,97,CS,pfgw,Word2Vec,PROJ,"(0.21311165585933683, 5.366761800473724e-27)"
1184,97,CDS,OR,Word2Vec,PROJ,"(0.19575555210886625, 5.918180634341488e-23)"
1185,97,CS,OR,Word2Vec,PROJ,"(0.09679966688910094, 1.2843969699781747e-06)"
1186,97,CDS,LOR,Word2Vec,PROJ,"(0.19205087642345545, 3.870882652429355e-22)"
1187,97,CS,LOR,Word2Vec,PROJ,"(0.19212150665876054, 3.736061945000676e-22)"
1188,98,CDS,pfgw,Word2Vec,PROJ,"(0.20044750049760562, 6.797704363140976e-24)"
1189,98,CS,pfgw,Word2Vec,PROJ,"(0.23392557734534908, 3.560786142982223e-32)"
1190,98,CDS,OR,Word2Vec,PROJ,"(0.2110672335605634, 2.2634245730547432e-26)"
1191,98,CS,OR,Word2Vec,PROJ,"(0.19411834117345522, 1.7547379058726523e-22)"
1192,98,CDS,LOR,Word2Vec,PROJ,"(0.1864642093076387, 7.721569888243166e-21)"
1193,98,CS,LOR,Word2Vec,PROJ,"(0.20485905747433536, 6.603141382994754e-25)"
1194,99,CDS,pfgw,Word2Vec,PROJ,"(0.18584321798235465, 6.92608351462706e-21)"
1195,99,CS,pfgw,Word2Vec,PROJ,"(0.22171008016023935, 3.018344649486866e-29)"
1196,99,CDS,OR,Word2Vec,PROJ,"(0.1981847922187791, 1.382097343015165e-23)"
1197,99,CS,OR,Word2Vec,PROJ,"(0.12448507486803548, 4.125667467453741e-10)"
1198,99,CDS,LOR,Word2Vec,PROJ,"(0.17310789869690366, 2.7288114215638077e-18)"
1199,99,CS,LOR,Word2Vec,PROJ,"(0.18151467257334736, 5.549114374327696e-20)"
1200,0,CDS,pfgw,GloVe,WEAT,"(0.23394769177817093, 5.527917481023633e-32)"
1201,0,CS,pfgw,GloVe,WEAT,"(0.2732930295869735, 1.851867198743563e-43)"
1202,0,CDS,OR,GloVe,WEAT,"(0.14940050213007752, 9.044668858772172e-14)"
1203,0,CS,OR,GloVe,WEAT,"(0.12301185429579892, 8.992967466782808e-10)"
1204,0,CDS,LOR,GloVe,WEAT,"(0.22133111357593682, 1.0118529215042073e-28)"
1205,0,CS,LOR,GloVe,WEAT,"(0.24880629018116926, 4.403939948275562e-36)"
1206,1,CDS,pfgw,GloVe,WEAT,"(0.2292265926854786, 1.1107737475034877e-30)"
1207,1,CS,pfgw,GloVe,WEAT,"(0.2732904667411128, 2.2549627628393937e-43)"
1208,1,CDS,OR,GloVe,WEAT,"(0.1626790660062128, 4.778375396457275e-16)"
1209,1,CS,OR,GloVe,WEAT,"(0.12795328878083262, 1.9156994142842336e-10)"
1210,1,CDS,LOR,GloVe,WEAT,"(0.22297241453366629, 4.442840375661109e-29)"
1211,1,CS,LOR,GloVe,WEAT,"(0.24627026477742395, 2.701722079407985e-35)"
1212,2,CDS,pfgw,GloVe,WEAT,"(0.2117268568972189, 2.0269866440766586e-26)"
1213,2,CS,pfgw,GloVe,WEAT,"(0.27644121471080396, 1.4964979910805808e-44)"
1214,2,CDS,OR,GloVe,WEAT,"(0.15198812880515727, 3.13872309141747e-14)"
1215,2,CS,OR,GloVe,WEAT,"(0.14832365095592398, 1.2886489314375493e-13)"
1216,2,CDS,LOR,GloVe,WEAT,"(0.20079339390261464, 7.129579572175643e-24)"
1217,2,CS,LOR,GloVe,WEAT,"(0.23851351939310605, 2.81078256405675e-33)"
1218,3,CDS,pfgw,GloVe,WEAT,"(0.22534482723875718, 1.026697495338962e-29)"
1219,3,CS,pfgw,GloVe,WEAT,"(0.26616876825413327, 3.3648618936912685e-41)"
1220,3,CDS,OR,GloVe,WEAT,"(0.18894266314203328, 3.21213510433497e-21)"
1221,3,CS,OR,GloVe,WEAT,"(0.14718710987116204, 2.1438088033178615e-13)"
1222,3,CDS,LOR,GloVe,WEAT,"(0.21864827076417737, 4.953713751665498e-28)"
1223,3,CS,LOR,GloVe,WEAT,"(0.2385312579624229, 3.4169683993973236e-33)"
1224,4,CDS,pfgw,GloVe,WEAT,"(0.2215858080200228, 5.673878071099291e-29)"
1225,4,CS,pfgw,GloVe,WEAT,"(0.28821712945165723, 1.1464235950551997e-48)"
1226,4,CDS,OR,GloVe,WEAT,"(0.20108617600859222, 4.766165762469747e-24)"
1227,4,CS,OR,GloVe,WEAT,"(0.1534216476594731, 1.5473256155751394e-14)"
1228,4,CDS,LOR,GloVe,WEAT,"(0.21068048654098676, 2.738142371882214e-26)"
1229,4,CS,LOR,GloVe,WEAT,"(0.25004261157323293, 1.1228453146780218e-36)"
1230,5,CDS,pfgw,GloVe,WEAT,"(0.23758125143437003, 6.18701571608017e-33)"
1231,5,CS,pfgw,GloVe,WEAT,"(0.27042114880749935, 1.609607230109572e-42)"
1232,5,CDS,OR,GloVe,WEAT,"(0.20869220045625225, 1.2484330591949113e-25)"
1233,5,CS,OR,GloVe,WEAT,"(0.1576085619187616, 3.6750176598212725e-15)"
1234,5,CDS,LOR,GloVe,WEAT,"(0.22783561305014913, 2.3503605643323894e-30)"
1235,5,CS,LOR,GloVe,WEAT,"(0.24717152171607482, 1.3680330961692104e-35)"
1236,6,CDS,pfgw,GloVe,WEAT,"(0.23644113900992125, 1.8320933479760213e-32)"
1237,6,CS,pfgw,GloVe,WEAT,"(0.2835001980485187, 1.7073375824796533e-46)"
1238,6,CDS,OR,GloVe,WEAT,"(0.18432862315713408, 3.708729487687803e-20)"
1239,6,CS,OR,GloVe,WEAT,"(0.16018902518073502, 1.5258284725400685e-15)"
1240,6,CDS,LOR,GloVe,WEAT,"(0.22674516041696713, 6.346552590891083e-30)"
1241,6,CS,LOR,GloVe,WEAT,"(0.2528098715579052, 5.101627099906323e-37)"
1242,7,CDS,pfgw,GloVe,WEAT,"(0.21964970595529543, 3.414131847759765e-28)"
1243,7,CS,pfgw,GloVe,WEAT,"(0.27828120109035726, 6.97793550275677e-45)"
1244,7,CDS,OR,GloVe,WEAT,"(0.1573868900930419, 4.4499952775752634e-15)"
1245,7,CS,OR,GloVe,WEAT,"(0.15545798540641415, 9.614166587295224e-15)"
1246,7,CDS,LOR,GloVe,WEAT,"(0.21082415241092686, 4.698394538859624e-26)"
1247,7,CS,LOR,GloVe,WEAT,"(0.254994399485601, 1.0012006678416566e-37)"
1248,8,CDS,pfgw,GloVe,WEAT,"(0.22481362719737244, 9.479264492420665e-30)"
1249,8,CS,pfgw,GloVe,WEAT,"(0.27695166472112337, 7.431615039682097e-45)"
1250,8,CDS,OR,GloVe,WEAT,"(0.14339629966972034, 7.486663999182208e-13)"
1251,8,CS,OR,GloVe,WEAT,"(0.17492705854727453, 1.797365448180895e-18)"
1252,8,CDS,LOR,GloVe,WEAT,"(0.20975528765055568, 4.9869665103785993e-26)"
1253,8,CS,LOR,GloVe,WEAT,"(0.24637966031441905, 1.4272505726569908e-35)"
1254,9,CDS,pfgw,GloVe,WEAT,"(0.23410556136993402, 5.161865900982756e-32)"
1255,9,CS,pfgw,GloVe,WEAT,"(0.269859109464339, 2.323195299860954e-42)"
1256,9,CDS,OR,GloVe,WEAT,"(0.18437304186376055, 2.842913754335819e-20)"
1257,9,CS,OR,GloVe,WEAT,"(0.15572704429047493, 7.722330195378205e-15)"
